"fecha","mes","anio","servicio","tipo_pago","afluencia"
2022-01-20,"Enero",2022,"Atenea","gratuidad",3086
2022-01-21,"Enero",2022,"Atenea","boleto",14953
2022-01-21,"Enero",2022,"Atenea","prepago",NA
2022-01-21,"Enero",2022,"Atenea","gratuidad",2585
2022-01-22,"Enero",2022,"Atenea","boleto",5384
2022-01-22,"Enero",2022,"Atenea","prepago",NA
2022-01-22,"Enero",2022,"Atenea","gratuidad",931
2022-01-23,"Enero",2022,"Atenea","boleto",3574
2022-01-23,"Enero",2022,"Atenea","prepago",NA
2022-01-23,"Enero",2022,"Atenea","gratuidad",618
2022-01-24,"Enero",2022,"Atenea","boleto",14527
2022-01-24,"Enero",2022,"Atenea","prepago",NA
2022-01-24,"Enero",2022,"Atenea","gratuidad",2511
2022-01-25,"Enero",2022,"Atenea","boleto",13320
2022-01-25,"Enero",2022,"Atenea","prepago",NA
2022-01-25,"Enero",2022,"Atenea","gratuidad",2303
2022-01-26,"Enero",2022,"Atenea","boleto",12708
2022-01-26,"Enero",2022,"Atenea","prepago",NA
2022-01-26,"Enero",2022,"Atenea","gratuidad",2197
2022-01-27,"Enero",2022,"Atenea","boleto",12752
2022-01-27,"Enero",2022,"Atenea","prepago",NA
2022-01-27,"Enero",2022,"Atenea","gratuidad",2205
2022-01-28,"Enero",2022,"Atenea","boleto",14116
2022-01-28,"Enero",2022,"Atenea","prepago",NA
2022-01-28,"Enero",2022,"Atenea","gratuidad",2440
2022-01-29,"Enero",2022,"Atenea","boleto",5996
2022-01-29,"Enero",2022,"Atenea","prepago",NA
2022-01-29,"Enero",2022,"Atenea","gratuidad",1037
2022-01-30,"Enero",2022,"Atenea","boleto",2592
2022-01-30,"Enero",2022,"Atenea","prepago",NA
2022-01-30,"Enero",2022,"Atenea","gratuidad",448
2022-01-31,"Enero",2022,"Atenea","boleto",15103
2022-01-31,"Enero",2022,"Atenea","prepago",NA
2022-01-31,"Enero",2022,"Atenea","gratuidad",2611
2022-02-01,"Febrero",2022,"Atenea","boleto",14989
2022-02-01,"Febrero",2022,"Atenea","prepago",NA
2022-02-01,"Febrero",2022,"Atenea","gratuidad",3748
2022-02-02,"Febrero",2022,"Atenea","boleto",13491
2022-02-02,"Febrero",2022,"Atenea","prepago",NA
2022-02-02,"Febrero",2022,"Atenea","gratuidad",3374
2022-02-03,"Febrero",2022,"Atenea","boleto",14557
2022-02-03,"Febrero",2022,"Atenea","prepago",NA
2022-02-03,"Febrero",2022,"Atenea","gratuidad",3640
2022-02-04,"Febrero",2022,"Atenea","boleto",13411
2022-02-04,"Febrero",2022,"Atenea","prepago",NA
2022-02-04,"Febrero",2022,"Atenea","gratuidad",3353
2022-02-05,"Febrero",2022,"Atenea","boleto",5734
2022-02-05,"Febrero",2022,"Atenea","prepago",NA
2022-02-05,"Febrero",2022,"Atenea","gratuidad",1433
2022-02-06,"Febrero",2022,"Atenea","boleto",2412
2022-02-06,"Febrero",2022,"Atenea","prepago",NA
2022-02-06,"Febrero",2022,"Atenea","gratuidad",604
2022-02-07,"Febrero",2022,"Atenea","boleto",4079
2022-02-07,"Febrero",2022,"Atenea","prepago",NA
2022-02-07,"Febrero",2022,"Atenea","gratuidad",1021
2022-02-08,"Febrero",2022,"Atenea","boleto",11709
2022-02-08,"Febrero",2022,"Atenea","prepago",NA
2022-02-08,"Febrero",2022,"Atenea","gratuidad",2929
2022-02-09,"Febrero",2022,"Atenea","boleto",12019
2022-02-09,"Febrero",2022,"Atenea","prepago",NA
2022-02-09,"Febrero",2022,"Atenea","gratuidad",3005
2022-02-10,"Febrero",2022,"Atenea","boleto",11638
2022-02-10,"Febrero",2022,"Atenea","prepago",NA
2022-02-10,"Febrero",2022,"Atenea","gratuidad",2909
2022-02-11,"Febrero",2022,"Atenea","boleto",12290
2022-02-11,"Febrero",2022,"Atenea","prepago",NA
2022-02-11,"Febrero",2022,"Atenea","gratuidad",3074
2022-02-12,"Febrero",2022,"Atenea","boleto",3275
2022-02-12,"Febrero",2022,"Atenea","prepago",NA
2022-02-12,"Febrero",2022,"Atenea","gratuidad",819
2022-02-13,"Febrero",2022,"Atenea","boleto",2523
2022-02-13,"Febrero",2022,"Atenea","prepago",NA
2022-02-13,"Febrero",2022,"Atenea","gratuidad",631
2022-02-14,"Febrero",2022,"Atenea","boleto",12891
2022-02-14,"Febrero",2022,"Atenea","prepago",NA
2022-02-14,"Febrero",2022,"Atenea","gratuidad",3224
2022-02-15,"Febrero",2022,"Atenea","boleto",14895
2022-02-15,"Febrero",2022,"Atenea","prepago",NA
2022-02-15,"Febrero",2022,"Atenea","gratuidad",3724
2022-02-16,"Febrero",2022,"Atenea","boleto",13719
2022-02-16,"Febrero",2022,"Atenea","prepago",NA
2022-02-16,"Febrero",2022,"Atenea","gratuidad",3430
2022-02-17,"Febrero",2022,"Atenea","boleto",14288
2022-02-17,"Febrero",2022,"Atenea","prepago",NA
2022-02-17,"Febrero",2022,"Atenea","gratuidad",3573
2022-02-18,"Febrero",2022,"Atenea","boleto",13850
2022-02-18,"Febrero",2022,"Atenea","prepago",NA
2022-02-18,"Febrero",2022,"Atenea","gratuidad",3463
2022-02-19,"Febrero",2022,"Atenea","boleto",5530
2022-02-19,"Febrero",2022,"Atenea","prepago",NA
2022-02-19,"Febrero",2022,"Atenea","gratuidad",1383
2022-02-20,"Febrero",2022,"Atenea","boleto",3493
2022-02-20,"Febrero",2022,"Atenea","prepago",NA
2022-02-20,"Febrero",2022,"Atenea","gratuidad",873
2022-02-21,"Febrero",2022,"Atenea","boleto",13672
2022-02-21,"Febrero",2022,"Atenea","prepago",NA
2022-02-21,"Febrero",2022,"Atenea","gratuidad",3419
2022-02-22,"Febrero",2022,"Atenea","boleto",14553
2022-02-22,"Febrero",2022,"Atenea","prepago",NA
2022-02-22,"Febrero",2022,"Atenea","gratuidad",3640
2022-02-23,"Febrero",2022,"Atenea","boleto",14947
2022-02-23,"Febrero",2022,"Atenea","prepago",NA
2022-02-23,"Febrero",2022,"Atenea","gratuidad",3736
2022-02-24,"Febrero",2022,"Atenea","boleto",14076
2022-02-24,"Febrero",2022,"Atenea","prepago",NA
2022-02-24,"Febrero",2022,"Atenea","gratuidad",3519
2022-02-25,"Febrero",2022,"Atenea","boleto",14325
2022-02-25,"Febrero",2022,"Atenea","prepago",NA
2022-02-25,"Febrero",2022,"Atenea","gratuidad",3583
2022-02-26,"Febrero",2022,"Atenea","boleto",5784
2022-02-26,"Febrero",2022,"Atenea","prepago",NA
2022-02-26,"Febrero",2022,"Atenea","gratuidad",1446
2022-02-27,"Febrero",2022,"Atenea","boleto",3411
2022-02-27,"Febrero",2022,"Atenea","prepago",NA
2022-02-27,"Febrero",2022,"Atenea","gratuidad",854
2022-02-28,"Febrero",2022,"Atenea","boleto",15850
2022-02-28,"Febrero",2022,"Atenea","prepago",NA
2022-02-28,"Febrero",2022,"Atenea","gratuidad",3963
2022-03-01,"Marzo",2022,"Atenea","boleto",15756
2022-03-01,"Marzo",2022,"Atenea","prepago",NA
2022-03-01,"Marzo",2022,"Atenea","gratuidad",5456
2022-03-02,"Marzo",2022,"Atenea","boleto",13833
2022-03-02,"Marzo",2022,"Atenea","prepago",NA
2022-03-02,"Marzo",2022,"Atenea","gratuidad",4789
2022-03-03,"Marzo",2022,"Atenea","boleto",16174
2022-03-03,"Marzo",2022,"Atenea","prepago",NA
2022-03-03,"Marzo",2022,"Atenea","gratuidad",5600
2022-03-04,"Marzo",2022,"Atenea","boleto",15772
2022-03-04,"Marzo",2022,"Atenea","prepago",NA
2022-03-04,"Marzo",2022,"Atenea","gratuidad",5462
2022-03-05,"Marzo",2022,"Atenea","boleto",6645
2022-03-05,"Marzo",2022,"Atenea","prepago",NA
2022-03-05,"Marzo",2022,"Atenea","gratuidad",2300
2022-03-06,"Marzo",2022,"Atenea","boleto",4372
2022-03-06,"Marzo",2022,"Atenea","prepago",NA
2022-03-06,"Marzo",2022,"Atenea","gratuidad",1514
2022-03-07,"Marzo",2022,"Atenea","boleto",16887
2022-03-07,"Marzo",2022,"Atenea","prepago",NA
2022-03-07,"Marzo",2022,"Atenea","gratuidad",5847
2022-03-08,"Marzo",2022,"Atenea","boleto",12477
2022-03-08,"Marzo",2022,"Atenea","prepago",NA
2022-03-08,"Marzo",2022,"Atenea","gratuidad",4320
2022-03-09,"Marzo",2022,"Atenea","boleto",16772
2022-03-09,"Marzo",2022,"Atenea","prepago",NA
2022-03-09,"Marzo",2022,"Atenea","gratuidad",5808
2022-03-10,"Marzo",2022,"Atenea","boleto",16891
2022-03-10,"Marzo",2022,"Atenea","prepago",NA
2022-03-10,"Marzo",2022,"Atenea","gratuidad",5849
2022-03-11,"Marzo",2022,"Atenea","boleto",16442
2022-03-11,"Marzo",2022,"Atenea","prepago",NA
2022-03-11,"Marzo",2022,"Atenea","gratuidad",5694
2022-03-12,"Marzo",2022,"Atenea","boleto",8160
2022-03-12,"Marzo",2022,"Atenea","prepago",NA
2022-03-12,"Marzo",2022,"Atenea","gratuidad",2826
2022-03-13,"Marzo",2022,"Atenea","boleto",5270
2022-03-13,"Marzo",2022,"Atenea","prepago",NA
2022-03-13,"Marzo",2022,"Atenea","gratuidad",1824
2022-03-14,"Marzo",2022,"Atenea","boleto",15654
2022-03-14,"Marzo",2022,"Atenea","prepago",NA
2022-03-14,"Marzo",2022,"Atenea","gratuidad",5420
2022-03-15,"Marzo",2022,"Atenea","boleto",16078
2022-03-15,"Marzo",2022,"Atenea","prepago",NA
2022-03-15,"Marzo",2022,"Atenea","gratuidad",5568
2022-03-16,"Marzo",2022,"Atenea","boleto",16655
2022-03-16,"Marzo",2022,"Atenea","prepago",NA
2022-03-16,"Marzo",2022,"Atenea","gratuidad",5767
2022-03-17,"Marzo",2022,"Atenea","boleto",15174
2022-03-17,"Marzo",2022,"Atenea","prepago",NA
2022-03-17,"Marzo",2022,"Atenea","gratuidad",5254
2022-03-18,"Marzo",2022,"Atenea","boleto",12925
2022-03-18,"Marzo",2022,"Atenea","prepago",NA
2022-03-18,"Marzo",2022,"Atenea","gratuidad",4476
2022-03-19,"Marzo",2022,"Atenea","boleto",5795
2022-03-19,"Marzo",2022,"Atenea","prepago",NA
2022-03-19,"Marzo",2022,"Atenea","gratuidad",2007
2022-03-20,"Marzo",2022,"Atenea","boleto",3046
2022-03-20,"Marzo",2022,"Atenea","prepago",NA
2022-03-20,"Marzo",2022,"Atenea","gratuidad",1055
2022-03-21,"Marzo",2022,"Atenea","boleto",5309
2022-03-21,"Marzo",2022,"Atenea","prepago",NA
2022-03-21,"Marzo",2022,"Atenea","gratuidad",1838
2022-03-22,"Marzo",2022,"Atenea","boleto",12550
2022-03-22,"Marzo",2022,"Atenea","prepago",NA
2022-03-22,"Marzo",2022,"Atenea","gratuidad",4345
2022-03-23,"Marzo",2022,"Atenea","boleto",12992
2022-03-23,"Marzo",2022,"Atenea","prepago",NA
2022-03-23,"Marzo",2022,"Atenea","gratuidad",4499
2022-03-24,"Marzo",2022,"Atenea","boleto",13523
2022-03-24,"Marzo",2022,"Atenea","prepago",NA
2022-03-24,"Marzo",2022,"Atenea","gratuidad",4683
2022-03-25,"Marzo",2022,"Atenea","boleto",10030
2022-03-25,"Marzo",2022,"Atenea","prepago",NA
2022-03-25,"Marzo",2022,"Atenea","gratuidad",3472
2022-03-26,"Marzo",2022,"Atenea","boleto",5120
2022-03-26,"Marzo",2022,"Atenea","prepago",NA
2022-03-26,"Marzo",2022,"Atenea","gratuidad",1773
2022-03-27,"Marzo",2022,"Atenea","boleto",2116
2022-03-27,"Marzo",2022,"Atenea","prepago",NA
2022-03-27,"Marzo",2022,"Atenea","gratuidad",733
2022-03-28,"Marzo",2022,"Atenea","boleto",13580
2022-03-28,"Marzo",2022,"Atenea","prepago",NA
2022-03-28,"Marzo",2022,"Atenea","gratuidad",4702
2022-03-29,"Marzo",2022,"Atenea","boleto",14035
2022-03-29,"Marzo",2022,"Atenea","prepago",NA
2022-03-29,"Marzo",2022,"Atenea","gratuidad",4859
2022-03-30,"Marzo",2022,"Atenea","boleto",14325
2022-03-30,"Marzo",2022,"Atenea","prepago",NA
2022-03-30,"Marzo",2022,"Atenea","gratuidad",4959
2022-03-31,"Marzo",2022,"Atenea","boleto",13721
2022-03-31,"Marzo",2022,"Atenea","prepago",NA
2022-03-31,"Marzo",2022,"Atenea","gratuidad",4752
2022-04-01,"Abril",2022,"Atenea","boleto",13668
2022-04-01,"Abril",2022,"Atenea","prepago",88
2022-04-01,"Abril",2022,"Atenea","gratuidad",3165
2022-04-02,"Abril",2022,"Atenea","boleto",6860
2022-04-02,"Abril",2022,"Atenea","prepago",14
2022-04-02,"Abril",2022,"Atenea","gratuidad",1588
2022-04-03,"Abril",2022,"Atenea","boleto",2846
2022-04-03,"Abril",2022,"Atenea","prepago",0
2022-04-03,"Abril",2022,"Atenea","gratuidad",659
2022-04-04,"Abril",2022,"Atenea","boleto",13262
2022-04-04,"Abril",2022,"Atenea","prepago",62
2022-04-04,"Abril",2022,"Atenea","gratuidad",3071
2022-04-05,"Abril",2022,"Atenea","boleto",12759
2022-04-05,"Abril",2022,"Atenea","prepago",80
2022-04-05,"Abril",2022,"Atenea","gratuidad",2954
2022-04-06,"Abril",2022,"Atenea","boleto",12932
2022-04-06,"Abril",2022,"Atenea","prepago",71
2022-04-06,"Abril",2022,"Atenea","gratuidad",2994
2022-04-07,"Abril",2022,"Atenea","boleto",14416
2022-04-07,"Abril",2022,"Atenea","prepago",75
2022-04-07,"Abril",2022,"Atenea","gratuidad",3337
2022-04-08,"Abril",2022,"Atenea","boleto",11291
2022-04-08,"Abril",2022,"Atenea","prepago",29
2022-04-08,"Abril",2022,"Atenea","gratuidad",2615
2022-04-09,"Abril",2022,"Atenea","boleto",4228
2022-04-09,"Abril",2022,"Atenea","prepago",0
2022-04-09,"Abril",2022,"Atenea","gratuidad",980
2022-04-10,"Abril",2022,"Atenea","boleto",2163
2022-04-10,"Abril",2022,"Atenea","prepago",0
2022-04-10,"Abril",2022,"Atenea","gratuidad",500
2022-04-11,"Abril",2022,"Atenea","boleto",9341
2022-04-11,"Abril",2022,"Atenea","prepago",24
2022-04-11,"Abril",2022,"Atenea","gratuidad",2162
2022-04-12,"Abril",2022,"Atenea","boleto",8029
2022-04-12,"Abril",2022,"Atenea","prepago",36
2022-04-12,"Abril",2022,"Atenea","gratuidad",1860
2022-04-13,"Abril",2022,"Atenea","boleto",9965
2022-04-13,"Abril",2022,"Atenea","prepago",29
2022-04-13,"Abril",2022,"Atenea","gratuidad",2308
2022-04-14,"Abril",2022,"Atenea","boleto",3958
2022-04-14,"Abril",2022,"Atenea","prepago",0
2022-04-14,"Abril",2022,"Atenea","gratuidad",917
2022-04-15,"Abril",2022,"Atenea","boleto",3803
2022-04-15,"Abril",2022,"Atenea","prepago",0
2022-04-15,"Abril",2022,"Atenea","gratuidad",881
2022-04-16,"Abril",2022,"Atenea","boleto",2481
2022-04-16,"Abril",2022,"Atenea","prepago",20
2022-04-16,"Abril",2022,"Atenea","gratuidad",575
2022-04-17,"Abril",2022,"Atenea","boleto",2628
2022-04-17,"Abril",2022,"Atenea","prepago",0
2022-04-17,"Abril",2022,"Atenea","gratuidad",609
2022-04-18,"Abril",2022,"Atenea","boleto",8840
2022-04-18,"Abril",2022,"Atenea","prepago",44
2022-04-18,"Abril",2022,"Atenea","gratuidad",2047
2022-04-19,"Abril",2022,"Atenea","boleto",9906
2022-04-19,"Abril",2022,"Atenea","prepago",19
2022-04-19,"Abril",2022,"Atenea","gratuidad",2293
2022-04-20,"Abril",2022,"Atenea","boleto",9683
2022-04-20,"Abril",2022,"Atenea","prepago",11
2022-04-20,"Abril",2022,"Atenea","gratuidad",2242
2022-04-21,"Abril",2022,"Atenea","boleto",10952
2022-04-21,"Abril",2022,"Atenea","prepago",42
2022-04-21,"Abril",2022,"Atenea","gratuidad",2538
2022-04-22,"Abril",2022,"Atenea","boleto",11260
2022-04-22,"Abril",2022,"Atenea","prepago",29
2022-04-22,"Abril",2022,"Atenea","gratuidad",2609
2022-04-23,"Abril",2022,"Atenea","boleto",3326
2022-04-23,"Abril",2022,"Atenea","prepago",12
2022-04-23,"Abril",2022,"Atenea","gratuidad",769
2022-04-24,"Abril",2022,"Atenea","boleto",2229
2022-04-24,"Abril",2022,"Atenea","prepago",0
2022-04-24,"Abril",2022,"Atenea","gratuidad",515
2022-04-25,"Abril",2022,"Atenea","boleto",12038
2022-04-25,"Abril",2022,"Atenea","prepago",48
2022-04-25,"Abril",2022,"Atenea","gratuidad",2787
2022-04-26,"Abril",2022,"Atenea","boleto",12695
2022-04-26,"Abril",2022,"Atenea","prepago",45
2022-04-26,"Abril",2022,"Atenea","gratuidad",2939
2022-04-27,"Abril",2022,"Atenea","boleto",13206
2022-04-27,"Abril",2022,"Atenea","prepago",7
2022-04-27,"Abril",2022,"Atenea","gratuidad",3058
2022-04-28,"Abril",2022,"Atenea","boleto",14209
2022-04-28,"Abril",2022,"Atenea","prepago",14
2022-04-28,"Abril",2022,"Atenea","gratuidad",3290
2022-04-29,"Abril",2022,"Atenea","boleto",11863
2022-04-29,"Abril",2022,"Atenea","prepago",8
2022-04-29,"Abril",2022,"Atenea","gratuidad",2747
2022-04-30,"Abril",2022,"Atenea","boleto",5572
2022-04-30,"Abril",2022,"Atenea","prepago",0
2022-04-30,"Abril",2022,"Atenea","gratuidad",1290
2022-01-01,"Enero",2022,"Ecoatenea","boleto",0
2022-01-01,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-01,"Enero",2022,"Ecoatenea","gratuidad",0
2022-01-02,"Enero",2022,"Ecoatenea","boleto",0
2022-01-02,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-02,"Enero",2022,"Ecoatenea","gratuidad",0
2022-01-03,"Enero",2022,"Ecoatenea","boleto",800
2022-01-03,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-03,"Enero",2022,"Ecoatenea","gratuidad",138
2022-01-04,"Enero",2022,"Ecoatenea","boleto",2389
2022-01-04,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-04,"Enero",2022,"Ecoatenea","gratuidad",413
2022-01-05,"Enero",2022,"Ecoatenea","boleto",1695
2022-01-05,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-05,"Enero",2022,"Ecoatenea","gratuidad",293
2022-01-06,"Enero",2022,"Ecoatenea","boleto",2033
2022-01-06,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-06,"Enero",2022,"Ecoatenea","gratuidad",351
2022-01-07,"Enero",2022,"Ecoatenea","boleto",1960
2022-01-07,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-07,"Enero",2022,"Ecoatenea","gratuidad",339
2022-01-08,"Enero",2022,"Ecoatenea","boleto",0
2022-01-08,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-08,"Enero",2022,"Ecoatenea","gratuidad",0
2022-01-09,"Enero",2022,"Ecoatenea","boleto",0
2022-01-09,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-09,"Enero",2022,"Ecoatenea","gratuidad",0
2022-01-10,"Enero",2022,"Ecoatenea","boleto",2483
2022-01-10,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-10,"Enero",2022,"Ecoatenea","gratuidad",429
2022-01-11,"Enero",2022,"Ecoatenea","boleto",1618
2022-01-11,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-11,"Enero",2022,"Ecoatenea","gratuidad",280
2022-01-12,"Enero",2022,"Ecoatenea","boleto",2928
2022-01-12,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-12,"Enero",2022,"Ecoatenea","gratuidad",506
2022-01-13,"Enero",2022,"Ecoatenea","boleto",1792
2022-01-13,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-13,"Enero",2022,"Ecoatenea","gratuidad",310
2022-01-14,"Enero",2022,"Ecoatenea","boleto",2337
2022-01-14,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-14,"Enero",2022,"Ecoatenea","gratuidad",404
2022-01-15,"Enero",2022,"Ecoatenea","boleto",0
2022-01-15,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-15,"Enero",2022,"Ecoatenea","gratuidad",0
2022-01-16,"Enero",2022,"Ecoatenea","boleto",0
2022-01-16,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-16,"Enero",2022,"Ecoatenea","gratuidad",0
2022-01-17,"Enero",2022,"Ecoatenea","boleto",2013
2022-01-17,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-17,"Enero",2022,"Ecoatenea","gratuidad",348
2022-01-18,"Enero",2022,"Ecoatenea","boleto",2252
2022-01-18,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-18,"Enero",2022,"Ecoatenea","gratuidad",389
2022-01-19,"Enero",2022,"Ecoatenea","boleto",3596
2022-01-19,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-19,"Enero",2022,"Ecoatenea","gratuidad",622
2022-01-20,"Enero",2022,"Ecoatenea","boleto",3555
2022-01-20,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-20,"Enero",2022,"Ecoatenea","gratuidad",615
2022-01-21,"Enero",2022,"Ecoatenea","boleto",2272
2022-01-21,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-21,"Enero",2022,"Ecoatenea","gratuidad",393
2022-01-22,"Enero",2022,"Ecoatenea","boleto",641
2022-01-22,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-22,"Enero",2022,"Ecoatenea","gratuidad",111
2022-01-23,"Enero",2022,"Ecoatenea","boleto",0
2022-01-23,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-23,"Enero",2022,"Ecoatenea","gratuidad",0
2022-01-24,"Enero",2022,"Ecoatenea","boleto",2844
2022-01-24,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-24,"Enero",2022,"Ecoatenea","gratuidad",492
2022-01-25,"Enero",2022,"Ecoatenea","boleto",2194
2022-01-25,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-25,"Enero",2022,"Ecoatenea","gratuidad",379
2022-01-26,"Enero",2022,"Ecoatenea","boleto",2637
2022-01-26,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-26,"Enero",2022,"Ecoatenea","gratuidad",456
2022-01-27,"Enero",2022,"Ecoatenea","boleto",2526
2022-01-27,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-27,"Enero",2022,"Ecoatenea","gratuidad",437
2022-01-28,"Enero",2022,"Ecoatenea","boleto",2876
2022-01-28,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-28,"Enero",2022,"Ecoatenea","gratuidad",497
2022-01-29,"Enero",2022,"Ecoatenea","boleto",822
2022-01-29,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-29,"Enero",2022,"Ecoatenea","gratuidad",142
2022-01-30,"Enero",2022,"Ecoatenea","boleto",0
2022-01-30,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-30,"Enero",2022,"Ecoatenea","gratuidad",0
2022-01-31,"Enero",2022,"Ecoatenea","boleto",2266
2022-01-31,"Enero",2022,"Ecoatenea","prepago",NA
2022-01-31,"Enero",2022,"Ecoatenea","gratuidad",392
2022-02-01,"Febrero",2022,"Ecoatenea","boleto",2463
2022-02-01,"Febrero",2022,"Ecoatenea","prepago",NA
2022-02-01,"Febrero",2022,"Ecoatenea","gratuidad",616
2022-02-02,"Febrero",2022,"Ecoatenea","boleto",2870
2022-02-02,"Febrero",2022,"Ecoatenea","prepago",NA
2022-02-02,"Febrero",2022,"Ecoatenea","gratuidad",718
2022-02-03,"Febrero",2022,"Ecoatenea","boleto",2773
